country,country_code,year,gov_exp_pct_gdp,lit_rate_adult_pct,pri_comp_rate_pct,pupil_teacher_primary,pupil_teacher_secondary,school_enrol_primary_pct,school_enrol_secondary_pct,school_enrol_tertiary_pct
Tonga,TON,2015,,,,21.63312,14.5488,117.3600553,103.2612248,
Tonga,TON,2017,5.059225082,,,,,,,
Tonga,TON,2018,4.969455242,,,,,116.087776,,
Tonga,TON,2019,5.273229599,91.05162048,,,,113.3120341,96.09330909,
Trinidad and Tobago,TTO,2015,4.453393459,,,,,,,
Trinidad and Tobago,TTO,2016,4.172309875,,,,,,,
Trinidad and Tobago,TTO,2017,3.529951572,,,,,,,
Trinidad and Tobago,TTO,2018,3.640172958,,,,,,,
Trinidad and Tobago,TTO,2019,3.542849541,,,,,,,
Tunisia,TUN,2015,6.220449924,,97.26052094,15.79669,,106.1118317,86.76495361,33.05807877
Tunisia,TUN,2016,,,91.18084717,16.18367,,106.1781616,91.17043304,31.18655968
Tunisia,TUN,2017,,,86.93196869,16.57185,,106.5720291,,31.01753044
Tunisia,TUN,2018,,79.47511292,,16.87168,,106.2006683,,31.14035034
Tunisia,TUN,2019,6.173732281,81.0,,,,,,31.82082939
Turkiye,TUR,2015,4.305500031,96.0,98.8300705,18.40513,18.45287,107.2941818,107.243187,95.56450653
Turkiye,TUR,2016,4.627739906,96.0,134.5456085,,,105.283287,108.5475616,103.7155838
Turkiye,TUR,2017,4.323689938,96.0,92.59565735,16.97782,17.34797,97.49189758,112.9773331,110.5340729
Turkiye,TUR,2018,4.297299862,,91.03608704,,,100.9312515,112.1154099,115.4624634
Turkiye,TUR,2019,4.447760105,97.0,96.62599182,,,103.9629593,111.9104004,117.0054703
Turkmenistan,TKM,2019,3.120549917,,,,,107.7023315,85.90278625,12.97550011
Turks and Caicos Islands,TCA,2015,2.985261917,,71.49028015,,9.58571,93.66630474,80.4947283,12.51641178
Turks and Caicos Islands,TCA,2016,2.907445669,,,,,,73.88483374,11.13811302
Turks and Caicos Islands,TCA,2017,2.472782135,,,,,107.2468793,84.98363339,11.84465981
Turks and Caicos Islands,TCA,2018,2.867230415,,152.8066559,17.69231,10.06957,128.8064423,95.26943645,11.36450005
Turks and Caicos Islands,TCA,2019,3.029716015,,,,,119.4900454,91.09278351,11.76029968
Tuvalu,TUV,2015,,,107.8048782,12.71795,6.16746,113.1558914,88.835289,
Tuvalu,TUV,2016,,,101.477829,17.19481,8.3806,99.47408295,79.3079071,
Tuvalu,TUV,2018,,,94.2307663,15.57647,8.64286,96.01159668,80.42835999,
Tuvalu,TUV,2019,,,89.7674408,,,94.2307663,81.11110687,
Uganda,UGA,2015,2.32152009,,53.32011795,42.9168,,103.624588,,4.915594101
Uganda,UGA,2016,2.1378901,69.10131836,54.77856064,42.72062,,105.9135895,26.32732894,4.756202698
Uganda,UGA,2017,2.253639936,,52.97032166,42.65911,,105.5263214,24.00033467,
Uganda,UGA,2018,2.130520105,,,,,,,
Uganda,UGA,2019,2.308280706,,,,,,,
Ukraine,UKR,2015,5.742568493,,88.57595825,12.38447,6.97019,87.8509903,90.50289917,76.86466217
Ukraine,UKR,2016,5.00977993,,86.1604538,12.75838,7.03673,87.40920258,88.54575348,77.0398407
Ukraine,UKR,2017,5.417079926,,87.53417206,12.99453,7.20581,88.21408844,86.78869629,80.19902039
Ukraine,UKR,2018,5.319920063,,83.90885925,12.98011,7.33711,88.57288361,85.83319092,81.49466705
Ukraine,UKR,2019,5.441299915,,89.05339813,,,90.68096924,84.45683289,84.48136139
United Arab Emirates,ARE,2015,,,79.8213501,23.61794,,91.78270721,,
United Arab Emirates,ARE,2016,,,,24.52278,9.54885,88.74154663,79.02127075,
United Arab Emirates,ARE,2017,,,,,,81.79920197,81.25235748,
United Arab Emirates,ARE,2019,3.860209942,98.0,84.04763794,,,90.93608856,82.35688782,56.56842041
United Kingdom,GBR,2015,5.55452013,,98.85903931,,15.45905,100.15802,126.09478,56.39712906
United Kingdom,GBR,2016,5.427959919,,98.50179291,15.05392,,100.319931,,58.01910019
United Kingdom,GBR,2017,5.452569962,,98.43099213,15.13275,16.61873,100.6952209,125.7314301,59.55479813
United Kingdom,GBR,2018,5.204370022,,98.47547913,,,101.2196808,120.1904526,61.0918808
United Kingdom,GBR,2019,5.261159897,,100.144722,,,101.7882538,117.2333374,65.52494049
United States,USA,2015,4.930630207,,,14.45723,14.69697,100.2999115,97.65254974,88.88941193
United States,USA,2016,4.783279896,,,,,101.3628616,98.76992798,88.83505249
United States,USA,2017,5.092969894,,98.8321991,14.19857,14.62452,101.8214417,98.95233917,88.16738892
United States,USA,2018,4.895020008,,100.0926971,,,101.2565613,99.27558136,88.29917908
United States,USA,2019,4.95746994,,100.4890518,,,100.9813004,100.0634308,87.88871002
Upper middle income,UMC,2015,4.346328259,94.53935242,94.40219879,18.32687,14.59857,102.805748,92.8846283,46.91701126
Upper middle income,UMC,2016,4.345984459,94.7611618,96.32122803,18.46745,14.38035,102.3235092,92.46578217,48.961689
Upper middle income,UMC,2017,4.148108244,94.77168274,95.66409302,18.47165,14.21118,101.9500504,92.86354828,50.59619141
Upper middle income,UMC,2018,4.010925651,94.92601776,95.61461639,18.39381,14.16773,101.7588882,93.46768951,51.96300125
Upper middle income,UMC,2019,4.042768955,95.21391296,95.70561218,,,101.7434616,94.18686676,53.85839844
Uruguay,URY,2015,4.206369877,99.0,100.7218628,11.76053,,109.2404709,108.0432968,57.78971863
Uruguay,URY,2016,4.364200115,99.0,102.3928375,11.13129,,108.0822906,112.0325775,59.64628983
Uruguay,URY,2017,4.417870045,99.0,97.16676331,11.0193,,107.1465302,116.472847,59.75188828
Uruguay,URY,2018,4.603620052,99.0,101.5738831,,,105.27565,117.7690582,60.27812958
Uruguay,URY,2019,4.628339767,99.0,,,,104.3541489,119.8485336,61.96443176
Uzbekistan,UZB,2015,5.494533539,100.0,93.80388641,19.03192,10.69989,96.84696272,92.24281249,8.053208351
Uzbekistan,UZB,2016,5.415237427,100.0,97.40608215,20.42443,10.43487,97.6622985,92.81486579,8.339583397
Uzbekistan,UZB,2017,5.033319473,,98.28800201,21.15014,10.32977,98.04865269,93.87757366,8.647502899
Uzbekistan,UZB,2018,4.835893154,100.0,97.09230804,21.50664,,98.28665217,94.94650965,9.958555222
Uzbekistan,UZB,2019,6.295346737,100.0,96.69365692,,,98.25692984,96.20747375,12.44694424
Vanuatu,VUT,2015,5.603380203,,,26.56507,20.568,112.6809311,53.39009094,
Vanuatu,VUT,2016,7.677425861,,,,,,,
Vanuatu,VUT,2017,4.533430099,,,,,,,
Vanuatu,VUT,2018,8.606347084,,,,,,,
Vanuatu,VUT,2019,1.774070024,,95.08840942,,,115.5992324,,
"Venezuela, RB",VEN,2015,,97.0,94.96392822,,,99.73751831,89.09152222,
"Venezuela, RB",VEN,2016,,97.0,92.01609039,,,96.8556366,85.39602661,
"Venezuela, RB",VEN,2017,,,89.1427536,,,94.08805847,84.10520172,
"Venezuela, RB",VEN,2018,,,,,,95.46739124,,
Viet Nam,VNM,2015,3.416604519,,97.21360016,19.2242,,106.8207619,88.19828302,31.08920479
Viet Nam,VNM,2016,3.469074011,,100.9222183,19.62995,,110.2237738,88.63878817,30.22806358
Viet Nam,VNM,2017,3.418656826,,,19.64643,,109.9422299,88.95685295,
Viet Nam,VNM,2018,3.145023108,,109.5708771,20.27696,,112.2193693,90.63531095,
Viet Nam,VNM,2019,3.084998369,96.0,,,,117.4233503,93.15377844,28.5069294
West Bank and Gaza,PSE,2015,4.663219929,96.0,95.92949677,23.99819,19.9462,95.43193054,86.92709351,46.58375168
West Bank and Gaza,PSE,2016,4.982960224,97.0,94.80651093,23.84715,19.64335,95.85565948,87.15688324,45.7105217
West Bank and Gaza,PSE,2017,4.721539974,97.0,99.01937866,24.72816,20.08626,97.37367249,88.22238922,45.6631012
West Bank and Gaza,PSE,2018,,97.0,95.79850769,24.45322,17.33404,96.74787903,88.12106323,46.4495697
West Bank and Gaza,PSE,2019,,97.0,95.02707672,,,96.06242371,88.88783264,45.3549118
World,WLD,2015,4.234601259,85.67887878,88.44808197,23.10596,17.41341,102.0108109,75.72049713,36.96897888
World,WLD,2016,4.172309875,86.00010681,89.04238129,23.44392,17.09064,103.1335831,75.82546997,37.52273178
World,WLD,2017,4.184885025,86.17700195,88.87133026,23.38904,16.94278,102.7369308,75.46131134,37.90077972
World,WLD,2018,4.091629982,86.43747711,88.98174286,23.44631,16.9982,100.1281128,75.96365356,38.28723145
World,WLD,2019,4.137479544,86.5479126,88.93251801,,,100.1852417,76.28343964,39.12985992
"Yemen, Rep.",YEM,2016,,,65.53920746,26.93016,,83.89510345,47.2419014,
Zambia,ZMB,2015,4.624330044,,,42.74181,,103.8521576,,
Zambia,ZMB,2016,3.747920036,,,43.31661,,99.99862671,,
Zambia,ZMB,2017,3.729640007,,,42.05996,,99.23912811,,
Zambia,ZMB,2018,4.739749908,71.13230133,,,,97.77073318,,
Zambia,ZMB,2019,4.41824007,,,,,96.24916794,,
Zimbabwe,ZWE,2015,,,90.97954559,,,101.5210505,,10.60087013
Zimbabwe,ZWE,2016,,,91.40516663,,,100.0310764,,7.926105976
Zimbabwe,ZWE,2017,5.818779945,,90.73931122,,,98.54510309,,8.542076111
Zimbabwe,ZWE,2018,2.050489902,,90.72624969,,,97.87927109,,8.4251194
Zimbabwe,ZWE,2019,,93.22754669,90.23215485,,,97.47661439,,9.995643616
